disease	input_type	split_cv	method	auroc	partial_auroc_0.90	partial_auroc_0.95	auprc	top_20_hits	top_100_hits
"obesity"	"genetic"	"Rep01.Fold2"	"wsld"	0.681004925228111	0.303443192351936	0.214923106132523	0.0404215700044316	3	4
"obesity"	"genetic"	"Rep01.Fold2"	"knn"	0.682534984755245	0.305230123186544	0.21738013603011	0.045386413715941	3	4
"obesity"	"genetic"	"Rep01.Fold2"	"random"	0.50238443583243	0.0833044818458996	0.0530048358815712	0.00650514918567434	0	2
"obesity"	"genetic"	"Rep01.Fold2"	"randomraw"	0.575587174303935	0.0864651157596132	0.00617607969711521	0.008197752067649	0	0
"obesity"	"genetic"	"Rep01.Fold2"	"pr"	0.603251097287213	0.100392007951842	0.0703492332949888	0.00850022742663357	0	2
"obesity"	"genetic"	"Rep01.Fold2"	"bagsvm"	0.747221880968068	0.322652698823976	0.240163504171367	0.0575037870052871	3	6
"obesity"	"genetic"	"Rep01.Fold2"	"svm"	0.664609834820577	0.352025374417851	0.287438993064475	0.0413439040672892	1	7
"obesity"	"genetic"	"Rep01.Fold2"	"rf"	0.726063503054531	0.264343040892366	0.224349166285082	0.0398806273879003	2	6
"obesity"	"genetic"	"Rep01.Fold2"	"COSNet"	0.481996671841321	0.140575615095098	0.117702900412111	0.07664310242386	2	3
"obesity"	"genetic"	"Rep01.Fold3"	"raw"	0.579195572113723	0.330464200068516	0.286870503597122	0.113584756617876	5	8
"obesity"	"genetic"	"Rep01.Fold3"	"gm"	0.68106050873587	0.223310637204522	0.164868105515588	0.0231582991592698	1	4
"obesity"	"genetic"	"Rep01.Fold3"	"mc"	0.64906110825626	0.308613823227133	0.225933538883179	0.0412967789472285	3	6
"obesity"	"genetic"	"Rep01.Fold3"	"z"	0.643927714970893	0.307361253854061	0.26982699554642	0.151454045600529	5	7
"obesity"	"genetic"	"Rep01.Fold3"	"ppr"	0.589344595751966	0.297619047619048	0.230986639260021	0.184815694895899	5	5
"obesity"	"genetic"	"Rep01.Fold3"	"EGAD"	0.688731157930801	0.315660555417198	0.250770811921892	0.0665638451438235	5	6
"obesity"	"genetic"	"Rep01.Fold3"	"wsld"	0.592609840698859	0.299610311750601	0.265887290167865	0.0880250874084034	5	7
"obesity"	"genetic"	"Rep01.Fold3"	"knn"	0.598251755738255	0.299396197327853	0.26545906132237	0.101280735793014	5	6
"obesity"	"genetic"	"Rep01.Fold3"	"random"	0.534825710859885	0.114636861939021	0.062607057211374	0.00879760944885481	0	1
"obesity"	"genetic"	"Rep01.Fold3"	"randomraw"	0.43676665810209	0.0303186022610484	0.01897053785543	0.00536578258286088	0	0
"obesity"	"genetic"	"Rep01.Fold3"	"pr"	0.500615578965411	0.0334446728331621	0.0206834532374101	0.00596669746879988	0	1
"obesity"	"genetic"	"Rep01.Fold3"	"bagsvm"	0.681103331620419	0.319009078451525	0.280018842069201	0.113610564438785	5	7
"obesity"	"genetic"	"Rep01.Fold3"	"svm"	0.645592454607749	0.300787941075712	0.277321000342584	0.203783389650173	5	7
"obesity"	"genetic"	"Rep01.Fold3"	"rf"	0.667656945871879	0.333611682082905	0.261840527577938	0.167957890404765	4	7
"obesity"	"genetic"	"Rep01.Fold3"	"COSNet"	0.635170435080507	0.069651421719767	0.0191846522781774	0.00887693036417408	0	0
"obesity"	"genetic"	"Rep02.Fold1"	"raw"	0.655382836587865	0.270134541717276	0.192048958236008	0.0324713167944468	2	3
"obesity"	"genetic"	"Rep02.Fold1"	"gm"	0.532105484443611	0.0953704568812485	0.0617116696253388	0.0113361600727676	1	1
"obesity"	"genetic"	"Rep02.Fold1"	"mc"	0.720136877510971	0.270730169111464	0.197654863122489	0.028848227205648	2	4
"obesity"	"genetic"	"Rep02.Fold1"	"z"	0.736808605063991	0.282257311034289	0.226852284406241	0.0559849593057946	2	5
"obesity"	"genetic"	"Rep02.Fold1"	"ppr"	0.629280341960196	0.206087078389237	0.135803045874989	0.085559343185194	2	3
"obesity"	"genetic"	"Rep02.Fold1"	"EGAD"	0.714922218069682	0.374949376404428	0.279921517331589	0.0428020636803195	2	6
"obesity"	"genetic"	"Rep02.Fold1"	"wsld"	0.6607785200411	0.25654022236756	0.180930580211156	0.0242552599698909	2	3
"obesity"	"genetic"	"Rep02.Fold1"	"knn"	0.667704148369605	0.26378118284593	0.182799215173316	0.0256353812685744	2	3
"obesity"	"genetic"	"Rep02.Fold1"	"random"	0.601501915350827	0.0867280201812578	0.0370924039988788	0.00791865305557892	0	1
"obesity"	"genetic"	"Rep02.Fold1"	"randomraw"	0.479404139026436	0	0	0.00503524142619065	0	0
"obesity"	"genetic"	"Rep02.Fold1"	"pr"	0.544304167055962	0.0500794169858919	0.0148556479491731	0.00661273504510989	0	0
"obesity"	"genetic"	"Rep02.Fold1"	"bagsvm"	0.746303606465467	0.261935905820798	0.164346444921984	0.0321350899607078	2	3
"obesity"	"genetic"	"Rep02.Fold1"	"svm"	0.639762216201055	0.195319069419788	0.15729234793983	0.0222120219183565	2	4
"obesity"	"genetic"	"Rep02.Fold1"	"rf"	0.678413762496492	0.246052508642437	0.194478183686817	0.0397815532743914	2	5
"obesity"	"genetic"	"Rep02.Fold1"	"COSNet"	0.510709614126883	0.109443613940017	0.0825235915163974	0.0524098648293187	1	2
"obesity"	"genetic"	"Rep02.Fold2"	"raw"	0.591748961079585	0.307609812770901	0.267393538585281	0.0604921778925857	4	7
"obesity"	"genetic"	"Rep02.Fold2"	"gm"	0.64476741588096	0.215201751642165	0.151704723177979	0.0334827471543112	3	3
"obesity"	"genetic"	"Rep02.Fold2"	"mc"	0.61879999106305	0.327829661736449	0.307833236516377	0.0596689082146417	5	8
"obesity"	"genetic"	"Rep02.Fold2"	"z"	0.639343804459538	0.330845882300371	0.31386567764422	0.105091114234557	4	8
"obesity"	"genetic"	"Rep02.Fold2"	"ppr"	0.576422092139955	0.30146565977032	0.255105232584119	0.152262530107877	3	6
"obesity"	"genetic"	"Rep02.Fold2"	"EGAD"	0.634992627016371	0.28705482818714	0.238214397426158	0.0433590933633273	3	6
"obesity"	"genetic"	"Rep02.Fold2"	"wsld"	0.585962286071765	0.278453013986327	0.209079941016131	0.0413021297978694	3	5
"obesity"	"genetic"	"Rep02.Fold2"	"knn"	0.592162295008715	0.284038607623218	0.220251128289915	0.0482717855348686	4	5
"obesity"	"genetic"	"Rep02.Fold2"	"random"	0.432671254300906	0	0	0.00475523310988213	0	0
"obesity"	"genetic"	"Rep02.Fold2"	"randomraw"	0.528542383484519	0.0607265740202869	0.0155502926851066	0.0069693017034231	0	0
"obesity"	"genetic"	"Rep02.Fold2"	"pr"	0.487052593949684	0.0321953617230439	0.0209124625765226	0.00548562281041442	0	0
"obesity"	"genetic"	"Rep02.Fold2"	"bagsvm"	0.660407078064255	0.303699897225077	0.259573707493633	0.060688415297041	4	7
"obesity"	"genetic"	"Rep02.Fold2"	"svm"	0.591994727199643	0.165788313365268	0.101166271951383	0.0148306559986215	2	2
"obesity"	"genetic"	"Rep02.Fold2"	"rf"	0.620525939496849	0.287613387550829	0.227400688145136	0.110387308682571	3	5
"obesity"	"genetic"	"Rep02.Fold2"	"COSNet"	0.625742883953708	0.247598194736137	0.206130747575852	0.161240415737615	4	5
"obesity"	"genetic"	"Rep02.Fold3"	"raw"	0.71107188703467	0.307712879760376	0.21956568249893	0.0629251635855123	3	6
"obesity"	"genetic"	"Rep02.Fold3"	"gm"	0.497261446298675	0.12221865639709	0.119437312794181	0.0224676501660432	3	3
"obesity"	"genetic"	"Rep02.Fold3"	"mc"	0.699320710312373	0.29594565682499	0.247486093281985	0.0552625751181589	3	7
"obesity"	"genetic"	"Rep02.Fold3"	"z"	0.728166452717156	0.312045357295678	0.248020967051776	0.150762655134039	3	7
"obesity"	"genetic"	"Rep02.Fold3"	"ppr"	0.691741548994444	0.308943089430893	0.284552845528456	0.0840660489093427	4	7
"obesity"	"genetic"	"Rep02.Fold3"	"EGAD"	0.692153401797131	0.325094144554037	0.243260590500642	0.0606494082753627	3	6
"obesity"	"genetic"	"Rep02.Fold3"	"wsld"	0.690703893881044	0.250695335900727	0.184264013692768	0.0454177576043169	3	5
"obesity"	"genetic"	"Rep02.Fold3"	"knn"	0.693923833975184	0.259253316217373	0.196245186136072	0.0461105589099112	3	4
"obesity"	"genetic"	"Rep02.Fold3"	"random"	0.463756953359009	0.0185601198117245	0	0.00546740667418848	0	0
"obesity"	"genetic"	"Rep02.Fold3"	"randomraw"	0.519405220367997	0.0123555840821566	0	0.00627536498774622	0	0
"obesity"	"genetic"	"Rep02.Fold3"	"pr"	0.617501069747536	0.107456140350877	0.0899122807017544	0.0101073786505675	0	3
"obesity"	"genetic"	"Rep02.Fold3"	"bagsvm"	0.668699186991874	0.275032092426188	0.208868207103123	0.060387440488764	3	6
"obesity"	"genetic"	"Rep02.Fold3"	"svm"	0.605156183140772	0.230744544287548	0.211489088575096	0.146668641615421	4	5
"obesity"	"genetic"	"Rep02.Fold3"	"rf"	0.701936243046631	0.11943731279418	0.0722079589216945	0.0130798091100703	0	1
"obesity"	"genetic"	"Rep02.Fold3"	"COSNet"	0.489709028669233	0.125	0.125	0.130272616218153	3	3
"obesity"	"genetic"	"Rep03.Fold1"	"raw"	0.576193254755524	0.289590383942116	0.217878398879682	0.0882956043502414	4	4
"obesity"	"genetic"	"Rep03.Fold1"	"gm"	0.615486054382076	0.231765666938965	0.190804061150659	0.0323597316148929	2	4
"obesity"	"genetic"	"Rep03.Fold1"	"mc"	0.676747578480582	0.302427354417085	0.251137822383008	0.0586257834503148	5	6
"obesity"	"genetic"	"Rep03.Fold1"	"z"	0.6708425720621	0.291224180184386	0.237250554323725	0.122640008637713	4	6
"obesity"	"genetic"	"Rep03.Fold1"	"ppr"	0.589683743727391	0.288656786089393	0.263157894736842	0.124510971732223	5	6
"obesity"	"genetic"	"Rep03.Fold1"	"EGAD"	0.646819932314117	0.287996309862701	0.233049363986462	0.0461371271168897	3	5
"obesity"	"genetic"	"Rep03.Fold1"	"wsld"	0.595938849340657	0.239292799626561	0.19477185202474	0.0634630358745783	4	4
"obesity"	"genetic"	"Rep03.Fold1"	"knn"	0.610759715252662	0.253121717820049	0.206908624110164	0.0753663957059542	4	4
"obesity"	"genetic"	"Rep03.Fold1"	"random"	0.560637180534491	0.0248570428288015	0	0.00623724438612152	0	0
"obesity"	"genetic"	"Rep03.Fold1"	"randomraw"	0.420760882249972	0.0161045629595052	0	0.00464227285138861	0	0
"obesity"	"genetic"	"Rep03.Fold1"	"pr"	0.538942700431789	0.0927179367487454	0.0685027424436924	0.00740555319455412	0	2
"obesity"	"genetic"	"Rep03.Fold1"	"bagsvm"	0.664593301435414	0.301435406698564	0.221787839887968	0.090458849364981	4	4
"obesity"	"genetic"	"Rep03.Fold1"	"svm"	0.636737075504735	0.245069436340296	0.21741159995332	0.115955384729231	2	5
"obesity"	"genetic"	"Rep03.Fold1"	"rf"	0.617341580114358	0.167405826909273	0.141774527648425	0.0300256523048036	2	3
"obesity"	"genetic"	"Rep03.Fold1"	"COSNet"	0.611763332944341	0.219920644182519	0.21256856109231	0.157322980170139	4	5
"obesity"	"genetic"	"Rep03.Fold2"	"raw"	0.714671120246656	0.245296930157737	0.159211761025962	0.0301596100155797	2	3
"obesity"	"genetic"	"Rep03.Fold2"	"gm"	0.453896510121095	0.0795165110147907	0.0538898074087314	0.00939218199481164	1	1
"obesity"	"genetic"	"Rep03.Fold2"	"mc"	0.724395638768488	0.237823405871576	0.185799186737566	0.0243488412052867	2	5
"obesity"	"genetic"	"Rep03.Fold2"	"z"	0.727199606774206	0.270633182894678	0.198221546986014	0.0418372488006662	2	6
"obesity"	"genetic"	"Rep03.Fold2"	"ppr"	0.676476830957593	0.28135752267751	0.214888958398499	0.0744051705566615	2	5
"obesity"	"genetic"	"Rep03.Fold2"	"EGAD"	0.656307252334779	0.278020482305484	0.185843871486662	0.0287920460247485	1	5
"obesity"	"genetic"	"Rep03.Fold2"	"wsld"	0.702885517672815	0.204030564368381	0.132043433576121	0.0218618848146074	2	3
"obesity"	"genetic"	"Rep03.Fold2"	"knn"	0.69994749541981	0.215447517762188	0.14178470887886	0.0233349122614555	2	3
"obesity"	"genetic"	"Rep03.Fold2"	"random"	0.453594888064703	0.059274319674695	0.00549622413870148	0.00531667728521563	0	0
"obesity"	"genetic"	"Rep03.Fold2"	"randomraw"	0.619358550426737	0.048907457884624	0	0.00821733096462157	0	0
"obesity"	"genetic"	"Rep03.Fold2"	"pr"	0.589833102462128	0.101501407569597	0.0725680325304973	0.00860057437385093	0	2
"obesity"	"genetic"	"Rep03.Fold2"	"bagsvm"	0.697601546092317	0.202466598150051	0.135394789758255	0.0268983507848755	2	3
"obesity"	"genetic"	"Rep03.Fold2"	"svm"	0.467988962866975	0.107701416506546	0.084968050404397	0.0197273582927513	1	2
"obesity"	"genetic"	"Rep03.Fold2"	"rf"	0.703019571920102	0.172002770454444	0.0981947361365565	0.0559886413695992	1	2
"obesity"	"genetic"	"Rep03.Fold2"	"COSNet"	0.432062424594486	0.0901626524867063	0.0689709102283391	0.0489980605649048	1	2
"obesity"	"genetic"	"Rep03.Fold3"	"raw"	0.638944201781437	0.259399623158617	0.207947927372388	0.0838563992153196	3	4
"obesity"	"genetic"	"Rep03.Fold3"	"gm"	0.605108770126756	0.196150222678999	0.148681055155875	0.0416541123269645	3	4
"obesity"	"genetic"	"Rep03.Fold3"	"mc"	0.672517343268256	0.272385662898254	0.216512504282289	0.0474209946138696	3	5
"obesity"	"genetic"	"Rep03.Fold3"	"z"	0.688993448098673	0.268349606029462	0.23535457348407	0.0900438488896941	3	7
"obesity"	"genetic"	"Rep03.Fold3"	"ppr"	0.604921420006853	0.208183453237411	0.142899965741692	0.123844555188344	3	3
"obesity"	"genetic"	"Rep03.Fold3"	"EGAD"	0.627505138746149	0.281731757451183	0.23013018156903	0.0631955781879095	3	5
"obesity"	"genetic"	"Rep03.Fold3"	"wsld"	0.615595023980812	0.194223192874272	0.149237752655019	0.0327610899566125	3	4
"obesity"	"genetic"	"Rep03.Fold3"	"knn"	0.616023252826309	0.203537170263789	0.16208461801987	0.0571431508246464	3	4
"obesity"	"genetic"	"Rep03.Fold3"	"random"	0.58291581020898	0.0691375471051729	0.00976361767728673	0.00810109523159716	0	0
"obesity"	"genetic"	"Rep03.Fold3"	"randomraw"	0.497650094210353	0	0	0.00581553531976226	0	0
"obesity"	"genetic"	"Rep03.Fold3"	"pr"	0.521459618019879	0.0121402877697842	0	0.00612972213311064	0	0
"obesity"	"genetic"	"Rep03.Fold3"	"bagsvm"	0.689485911270991	0.271903905447071	0.203794107571086	0.0843183753991509	3	4
"obesity"	"genetic"	"Rep03.Fold3"	"svm"	0.623394141829405	0.264709660842755	0.217882836587872	0.144119149085685	3	6
"obesity"	"genetic"	"Rep03.Fold3"	"rf"	0.677372387804042	0.291752312435766	0.221223021582734	0.0813694349713687	3	5
"obesity"	"genetic"	"Rep03.Fold3"	"COSNet"	0.583215570400822	0.170435080507023	0.132536827680713	0.103997128431687	3	3
"obesity"	"genetic"	"Rep04.Fold1"	"raw"	0.630816126319704	0.246823320564329	0.199616929832757	0.0378536421053467	2	5
"obesity"	"genetic"	"Rep04.Fold1"	"gm"	0.548514435205077	0.110810053256096	0.0628795664766888	0.0131216380419668	1	1
"obesity"	"genetic"	"Rep04.Fold1"	"mc"	0.624678828365891	0.281241240773615	0.230706344015697	0.0345406563452987	2	6
"obesity"	"genetic"	"Rep04.Fold1"	"z"	0.673847285807699	0.241801364103523	0.195646080538167	0.0512506998902898	2	5
"obesity"	"genetic"	"Rep04.Fold1"	"ppr"	0.605823133700828	0.188755489115201	0.133233672802018	0.0316042059940848	2	3
"obesity"	"genetic"	"Rep04.Fold1"	"EGAD"	0.644854246472977	0.28208637844292	0.221573390638139	0.0322134244655225	2	6
"obesity"	"genetic"	"Rep04.Fold1"	"wsld"	0.609315145286354	0.223465383537327	0.149864523965243	0.0198021060148889	2	4
"obesity"	"genetic"	"Rep04.Fold1"	"knn"	0.611417359618785	0.219611323927871	0.164346444921985	0.0225870264591601	2	4
"obesity"	"genetic"	"Rep04.Fold1"	"random"	0.57107820237316	0.111160422311501	0.0508735868448099	0.00855907893896546	0	1
"obesity"	"genetic"	"Rep04.Fold1"	"randomraw"	0.46590909090908	0.0015416238437821	0	0.00484004213070608	0	0
"obesity"	"genetic"	"Rep04.Fold1"	"pr"	0.513173876483221	0.0493553209380549	0.0213958703167336	0.00579567087783624	0	0
"obesity"	"genetic"	"Rep04.Fold1"	"bagsvm"	0.722367560497043	0.247080257871625	0.199383350462487	0.0333784410850377	2	5
"obesity"	"genetic"	"Rep04.Fold1"	"svm"	0.579814070821263	0.193637297953844	0.160001868634962	0.0202862956368459	1	4
"obesity"	"genetic"	"Rep04.Fold1"	"rf"	0.624783939082485	0.234486492438702	0.18757102936305	0.0684810277067872	2	5
"obesity"	"genetic"	"Rep04.Fold1"	"COSNet"	0.545583014108196	0.131715406895263	0.0919835560123331	0.0533576993387716	1	2
"obesity"	"genetic"	"Rep04.Fold2"	"raw"	0.727269681367892	0.388724466433621	0.29391661733993	0.0674755949618185	4	8
"obesity"	"genetic"	"Rep04.Fold2"	"gm"	0.52691006153743	0.147109080959135	0.122393593852958	0.0209437353457836	2	3
"obesity"	"genetic"	"Rep04.Fold2"	"mc"	0.793229765800373	0.389472743720613	0.329766917209261	0.133849884785682	5	7
"obesity"	"genetic"	"Rep04.Fold2"	"z"	0.797551904756583	0.423122884999833	0.34163883894169	0.135678243821209	4	8
"obesity"	"genetic"	"Rep04.Fold2"	"ppr"	0.719094472799562	0.461318531589587	0.40089793274439	0.115557046751855	4	9
"obesity"	"genetic"	"Rep04.Fold2"	"EGAD"	0.722740928533926	0.349720498153994	0.247903148348764	0.0475806137226981	3	5
"obesity"	"genetic"	"Rep04.Fold2"	"wsld"	0.755056455846053	0.317291906320151	0.251856732820335	0.0539787597305355	3	7
"obesity"	"genetic"	"Rep04.Fold2"	"knn"	0.761790951428983	0.335563274104022	0.259596376997733	0.0592959481942011	4	7
"obesity"	"genetic"	"Rep04.Fold2"	"random"	0.586560046460202	0.0495426573895174	0.0291828141926981	0.00711486355839619	0	1
"obesity"	"genetic"	"Rep04.Fold2"	"randomraw"	0.66470476552117	0.266107506226337	0.174426786093211	0.0294903408612465	3	4
"obesity"	"genetic"	"Rep04.Fold2"	"pr"	0.618501435128824	0.145768882833179	0.117624722188097	0.0117435459993525	0	3
"obesity"	"genetic"	"Rep04.Fold2"	"bagsvm"	0.710896927595793	0.352282245725326	0.286623705871185	0.0637123986332224	4	8
"obesity"	"genetic"	"Rep04.Fold2"	"svm"	0.565485430929539	0.0809591351254761	0.0428081618065871	0.0129024234330816	1	1
"obesity"	"genetic"	"Rep04.Fold2"	"rf"	0.747182791856062	0.199513843129809	0.0796859469058176	0.0154577021239016	0	1
"obesity"	"genetic"	"Rep04.Fold2"	"COSNet"	0.498285663230549	0.173466310769609	0.173019578060957	0.132996068164033	4	4
"obesity"	"genetic"	"Rep04.Fold3"	"raw"	0.604797979797992	0.208311932888204	0.163606403013183	0.0647109469434567	3	4
"obesity"	"genetic"	"Rep04.Fold3"	"gm"	0.571060178051707	0.169063516521144	0.134351994521486	0.0377758610620908	3	3
"obesity"	"genetic"	"Rep04.Fold3"	"mc"	0.672894196199275	0.186815185755864	0.140065913370998	0.0183157944562241	3	4
"obesity"	"genetic"	"Rep04.Fold3"	"z"	0.655313730525593	0.208162129772299	0.16917051874679	0.0788588644040502	3	4
"obesity"	"genetic"	"Rep04.Fold3"	"ppr"	0.59177580893683	0.180983564458141	0.149974319465845	0.134177793236147	3	4
"obesity"	"genetic"	"Rep04.Fold3"	"EGAD"	0.602663285396344	0.211951502380813	0.185434857045027	0.0421690198671198	3	5
"obesity"	"genetic"	"Rep04.Fold3"	"wsld"	0.60889616504023	0.201035781544256	0.167672487587742	0.0387995233802324	3	5
"obesity"	"genetic"	"Rep04.Fold3"	"knn"	0.609987587741821	0.192796610169492	0.168956514295497	0.044000137647704	3	4
"obesity"	"genetic"	"Rep04.Fold3"	"random"	0.541709467556919	0.0863079952063003	0.0379001883239172	0.00749800391898205	0	1
"obesity"	"genetic"	"Rep04.Fold3"	"randomraw"	0.517494863893168	0.0449195343263139	0.0410246533127889	0.0118749883582058	1	1
"obesity"	"genetic"	"Rep04.Fold3"	"pr"	0.518404382811164	0.0110640301318267	0	0.00612956570293678	0	0
"obesity"	"genetic"	"Rep04.Fold3"	"bagsvm"	0.626968840951892	0.203924841636706	0.161466358500257	0.0651332438303058	3	4
"obesity"	"genetic"	"Rep04.Fold3"	"svm"	0.4796107259031	0.192432802602294	0.169384523198082	0.134793427739795	3	4
"obesity"	"genetic"	"Rep04.Fold3"	"rf"	0.59153505392912	0.168796010957028	0.129258688580723	0.0140950034847697	1	3
"obesity"	"genetic"	"Rep04.Fold3"	"COSNet"	0.57718605546996	0.178907721280603	0.149482109227872	0.133598637722993	3	4
"obesity"	"genetic"	"Rep05.Fold1"	"raw"	0.56664603382229	0.194244604316546	0.148790058862001	0.0187426497988766	1	4
"obesity"	"genetic"	"Rep05.Fold1"	"gm"	0.569594973371947	0.068835840418574	0.0467625899280576	0.0125085576565613	1	1
"obesity"	"genetic"	"Rep05.Fold1"	"mc"	0.642208960104637	0.199184807997757	0.171096888722788	0.0193248948614684	1	5
"obesity"	"genetic"	"Rep05.Fold1"	"z"	0.670612211529473	0.163715780622255	0.145613379426329	0.0232096528341716	1	4
"obesity"	"genetic"	"Rep05.Fold1"	"ppr"	0.555434224049333	0.0974960291507054	0.0691862094739793	0.0216013104950129	1	2
"obesity"	"genetic"	"Rep05.Fold1"	"EGAD"	0.639283378492029	0.25794169858918	0.182565635803046	0.0276652003763834	2	4
"obesity"	"genetic"	"Rep05.Fold1"	"wsld"	0.566272306829855	0.183967112024665	0.13524245538634	0.0143668361444504	1	3
"obesity"	"genetic"	"Rep05.Fold1"	"knn"	0.572964355788088	0.183126226291693	0.138979725310661	0.0152132677644284	1	3
"obesity"	"genetic"	"Rep05.Fold1"	"random"	0.450936653274782	0.0945529290853033	0.053302812295618	0.00632168410208542	0	1
"obesity"	"genetic"	"Rep05.Fold1"	"randomraw"	0.495859805661954	0.0214192282537606	0	0.00543994434067389	0	0
"obesity"	"genetic"	"Rep05.Fold1"	"pr"	0.520420676445847	0.0223535457348407	0	0.0057171043888208	0	0
"obesity"	"genetic"	"Rep05.Fold1"	"bagsvm"	0.634068719050722	0.187564234326824	0.147855741380921	0.0192101914215876	1	3
"obesity"	"genetic"	"Rep05.Fold1"	"svm"	0.534400401756511	0.147155003270111	0.116742969260955	0.0618548375909701	2	3
"obesity"	"genetic"	"Rep05.Fold1"	"rf"	0.57352494627674	0.154489395496589	0.127183806022804	0.0582367277995001	1	3
"obesity"	"genetic"	"Rep05.Fold1"	"COSNet"	0.52719447818369	0.0727482948705968	0.0545874988321032	0.0514073593992739	1	1
"obesity"	"genetic"	"Rep05.Fold2"	"raw"	0.69260322317649	0.367359474642334	0.268676219301087	0.0750037412819966	4	6
"obesity"	"genetic"	"Rep05.Fold2"	"gm"	0.565837232937604	0.228045879449178	0.173723182077084	0.0263165413229584	2	4
"obesity"	"genetic"	"Rep05.Fold2"	"mc"	0.706295580696681	0.389919476429265	0.308245568969946	0.0548356213698825	4	7
"obesity"	"genetic"	"Rep05.Fold2"	"z"	0.73055316677648	0.407933972905661	0.334859670087894	0.109710619941266	4	8
"obesity"	"genetic"	"Rep05.Fold2"	"ppr"	0.674253677168609	0.431912351042562	0.385563832519908	0.148720820632622	4	9
"obesity"	"genetic"	"Rep05.Fold2"	"EGAD"	0.703112610147528	0.362120224702755	0.272473447324629	0.0627683723719143	4	6
"obesity"	"genetic"	"Rep05.Fold2"	"wsld"	0.676409162487855	0.311596064284837	0.240688415104033	0.0556510320564113	4	5
"obesity"	"genetic"	"Rep05.Fold2"	"knn"	0.680094707334234	0.323881213772769	0.247612772088141	0.0643786130282575	4	6
"obesity"	"genetic"	"Rep05.Fold2"	"random"	0.481522018338376	0	0	0.0051673017882415	0	0
"obesity"	"genetic"	"Rep05.Fold2"	"randomraw"	0.55994594534225	0.0186399222685087	0	0.006860919412674	0	0
"obesity"	"genetic"	"Rep05.Fold2"	"pr"	0.569271490635363	0.137616010900278	0.101318978322295	0.00977313098441149	0	3
"obesity"	"genetic"	"Rep05.Fold2"	"bagsvm"	0.731658830230397	0.348261651347457	0.25438077262422	0.071569805869805	4	6
"obesity"	"genetic"	"Rep05.Fold2"	"svm"	0.668099934106927	0.202604451691442	0.147477635443773	0.0712416456192057	2	3
"obesity"	"genetic"	"Rep05.Fold2"	"rf"	0.659712527501981	0.299310914796904	0.210757323624343	0.108212928676846	2	4
"obesity"	"genetic"	"Rep05.Fold2"	"COSNet"	0.551206736729248	0.245993366019276	0.204357877572901	0.173957412686236	4	5
"obesity"	"genetic"	"Rep05.Fold3"	"raw"	0.686900787536361	0.325543571306284	0.253723677452491	0.0702287956407148	4	7
"obesity"	"genetic"	"Rep05.Fold3"	"gm"	0.544502225646294	0.10969868173258	0.0943973634651601	0.0224670573182527	2	2
"obesity"	"genetic"	"Rep05.Fold3"	"mc"	0.741600325286761	0.316180876562232	0.22949837356617	0.0530244102128157	4	6
"obesity"	"genetic"	"Rep05.Fold3"	"z"	0.729632126348221	0.334424756034926	0.266349940078754	0.167727570363006	4	6
"obesity"	"genetic"	"Rep05.Fold3"	"ppr"	0.663970210580382	0.268211778804999	0.218327341208697	0.142353459837246	5	5
"obesity"	"genetic"	"Rep05.Fold3"	"EGAD"	0.672006077726429	0.329869287902465	0.261855846601609	0.046354589345308	2	7
"obesity"	"genetic"	"Rep05.Fold3"	"wsld"	0.689886149631917	0.270844033555898	0.208354733778462	0.0466151830095524	4	4
"obesity"	"genetic"	"Rep05.Fold3"	"knn"	0.6870184899846	0.279019003595275	0.215630885122411	0.0505124524421289	4	4
"obesity"	"genetic"	"Rep05.Fold3"	"random"	0.459906266050336	0.0663627803458312	0.0144239000171204	0.0059627865519057	0	0
"obesity"	"genetic"	"Rep05.Fold3"	"randomraw"	0.518361581920906	0.0307952405410033	0.00571391884951206	0.00611190767477625	0	0
"obesity"	"genetic"	"Rep05.Fold3"	"pr"	0.561857986646125	0.0395694230439993	0.0316084574559151	0.00692518451678479	0	1
"obesity"	"genetic"	"Rep05.Fold3"	"bagsvm"	0.674681133367579	0.337313816127376	0.245249101181305	0.0697445368119978	4	5
"obesity"	"genetic"	"Rep05.Fold3"	"svm"	0.59575629173087	0.326292586885807	0.238101352508132	0.158139437928414	4	6
"obesity"	"genetic"	"Rep05.Fold3"	"rf"	0.672872795754161	0.161016949152542	0.0578240027392571	0.0124759581169311	0	1
"obesity"	"genetic"	"Rep05.Fold3"	"COSNet"	0.553287108371853	0.157571477486732	0.148476288306797	0.100424432901961	3	4
"obesity"	"genetic"	"Rep06.Fold1"	"raw"	0.834438942352603	0.41142670279361	0.2625432121835	0.0713763812241125	3	5
"obesity"	"genetic"	"Rep06.Fold1"	"gm"	0.471001121180972	0.106582266654209	0.0860039241334206	0.0123716693669769	2	2
"obesity"	"genetic"	"Rep06.Fold1"	"mc"	0.832132346071187	0.490902083527984	0.357189573016912	0.112212443156988	4	8
"obesity"	"genetic"	"Rep06.Fold1"	"z"	0.806304307203573	0.457208259366536	0.342707652060171	0.11448375067775	3	8
"obesity"	"genetic"	"Rep06.Fold1"	"ppr"	0.777387181164149	0.352144258619078	0.242175091095955	0.0792064970927712	3	5
"obesity"	"genetic"	"Rep06.Fold1"	"EGAD"	0.716236102027485	0.39249684370423	0.310426983088854	0.057877947341434	3	7
