"disease","cv_scheme","fold","train_all","train_pos","validation_all","validation_pos","split_complexes"
"multiple sclerosis","classic","Rep13.Fold3",7832,47,3916,24,1
"multiple sclerosis","classic","Rep14.Fold1",7832,47,3916,24,0
"multiple sclerosis","classic","Rep14.Fold2",7831,47,3917,24,0
"multiple sclerosis","classic","Rep14.Fold3",7833,48,3915,23,0
"multiple sclerosis","classic","Rep15.Fold1",7832,47,3916,24,0
"multiple sclerosis","classic","Rep15.Fold2",7831,47,3917,24,1
"multiple sclerosis","classic","Rep15.Fold3",7833,48,3915,23,1
"multiple sclerosis","classic","Rep16.Fold1",7832,47,3916,24,1
"multiple sclerosis","classic","Rep16.Fold2",7833,48,3915,23,0
"multiple sclerosis","classic","Rep16.Fold3",7831,47,3917,24,1
"multiple sclerosis","classic","Rep17.Fold1",7832,47,3916,24,0
"multiple sclerosis","classic","Rep17.Fold2",7833,48,3915,23,0
"multiple sclerosis","classic","Rep17.Fold3",7831,47,3917,24,0
"multiple sclerosis","classic","Rep18.Fold1",7833,48,3915,23,1
"multiple sclerosis","classic","Rep18.Fold2",7831,47,3917,24,1
"multiple sclerosis","classic","Rep18.Fold3",7832,47,3916,24,0
"multiple sclerosis","classic","Rep19.Fold1",7832,47,3916,24,1
"multiple sclerosis","classic","Rep19.Fold2",7831,47,3917,24,0
"multiple sclerosis","classic","Rep19.Fold3",7833,48,3915,23,1
"multiple sclerosis","classic","Rep20.Fold1",7833,48,3915,23,0
"multiple sclerosis","classic","Rep20.Fold2",7832,47,3916,24,0
"multiple sclerosis","classic","Rep20.Fold3",7831,47,3917,24,0
"multiple sclerosis","classic","Rep21.Fold1",7832,47,3916,24,0
"multiple sclerosis","classic","Rep21.Fold2",7832,48,3916,23,1
"multiple sclerosis","classic","Rep21.Fold3",7832,47,3916,24,1
"multiple sclerosis","classic","Rep22.Fold1",7833,48,3915,23,0
"multiple sclerosis","classic","Rep22.Fold2",7832,47,3916,24,0
"multiple sclerosis","classic","Rep22.Fold3",7831,47,3917,24,0
"multiple sclerosis","classic","Rep23.Fold1",7831,47,3917,24,1
"multiple sclerosis","classic","Rep23.Fold2",7833,48,3915,23,0
"multiple sclerosis","classic","Rep23.Fold3",7832,47,3916,24,1
"multiple sclerosis","classic","Rep24.Fold1",7832,47,3916,24,1
"multiple sclerosis","classic","Rep24.Fold2",7832,47,3916,24,1
"multiple sclerosis","classic","Rep24.Fold3",7832,48,3916,23,0
"multiple sclerosis","classic","Rep25.Fold1",7832,47,3916,24,1
"multiple sclerosis","classic","Rep25.Fold2",7831,47,3917,24,0
"multiple sclerosis","classic","Rep25.Fold3",7833,48,3915,23,1
"multiple sclerosis","block","Rep01.Fold1",7836,48,3912,23,0
"multiple sclerosis","block","Rep01.Fold2",7830,48,3918,23,0
"multiple sclerosis","block","Rep01.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep02.Fold1",7831,48,3917,23,0
"multiple sclerosis","block","Rep02.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep02.Fold3",7832,46,3916,25,0
"multiple sclerosis","block","Rep03.Fold1",7833,48,3915,23,0
"multiple sclerosis","block","Rep03.Fold2",7832,48,3916,23,0
"multiple sclerosis","block","Rep03.Fold3",7831,46,3917,25,0
"multiple sclerosis","block","Rep04.Fold1",7831,48,3917,23,0
"multiple sclerosis","block","Rep04.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep04.Fold3",7832,46,3916,25,0
"multiple sclerosis","block","Rep05.Fold1",7832,48,3916,23,0
"multiple sclerosis","block","Rep05.Fold2",7837,49,3911,22,0
"multiple sclerosis","block","Rep05.Fold3",7827,45,3921,26,0
"multiple sclerosis","block","Rep06.Fold1",7836,48,3912,23,0
"multiple sclerosis","block","Rep06.Fold2",7830,48,3918,23,0
"multiple sclerosis","block","Rep06.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep07.Fold1",7835,48,3913,23,0
"multiple sclerosis","block","Rep07.Fold2",7834,48,3914,23,0
"multiple sclerosis","block","Rep07.Fold3",7827,46,3921,25,0
"multiple sclerosis","block","Rep08.Fold1",7835,48,3913,23,0
"multiple sclerosis","block","Rep08.Fold2",7831,48,3917,23,0
"multiple sclerosis","block","Rep08.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep09.Fold1",7833,48,3915,23,0
"multiple sclerosis","block","Rep09.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep09.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep10.Fold1",7833,48,3915,23,0
"multiple sclerosis","block","Rep10.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep10.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep11.Fold1",7830,48,3918,23,0
"multiple sclerosis","block","Rep11.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep11.Fold3",7833,46,3915,25,0
"multiple sclerosis","block","Rep12.Fold1",7832,48,3916,23,0
"multiple sclerosis","block","Rep12.Fold2",7834,48,3914,23,0
"multiple sclerosis","block","Rep12.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep13.Fold1",7832,48,3916,23,0
"multiple sclerosis","block","Rep13.Fold2",7834,48,3914,23,0
"multiple sclerosis","block","Rep13.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep14.Fold1",7833,48,3915,23,0
"multiple sclerosis","block","Rep14.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep14.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep15.Fold1",7835,48,3913,23,0
"multiple sclerosis","block","Rep15.Fold2",7832,48,3916,23,0
"multiple sclerosis","block","Rep15.Fold3",7829,46,3919,25,0
"multiple sclerosis","block","Rep16.Fold1",7833,48,3915,23,0
"multiple sclerosis","block","Rep16.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep16.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep17.Fold1",7832,48,3916,23,0
"multiple sclerosis","block","Rep17.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep17.Fold3",7831,46,3917,25,0
"multiple sclerosis","block","Rep18.Fold1",7834,48,3914,23,0
"multiple sclerosis","block","Rep18.Fold2",7832,48,3916,23,0
"multiple sclerosis","block","Rep18.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep19.Fold1",7832,48,3916,23,0
"multiple sclerosis","block","Rep19.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep19.Fold3",7831,46,3917,25,0
"multiple sclerosis","block","Rep20.Fold1",7835,49,3913,22,0
"multiple sclerosis","block","Rep20.Fold2",7831,47,3917,24,0
"multiple sclerosis","block","Rep20.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep21.Fold1",7832,48,3916,23,0
"multiple sclerosis","block","Rep21.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep21.Fold3",7831,46,3917,25,0
"multiple sclerosis","block","Rep22.Fold1",7832,48,3916,23,0
"multiple sclerosis","block","Rep22.Fold2",7834,48,3914,23,0
"multiple sclerosis","block","Rep22.Fold3",7830,46,3918,25,0
"multiple sclerosis","block","Rep23.Fold1",7832,48,3916,23,0
"multiple sclerosis","block","Rep23.Fold2",7835,48,3913,23,0
"multiple sclerosis","block","Rep23.Fold3",7829,46,3919,25,0
"multiple sclerosis","block","Rep24.Fold1",7830,48,3918,23,0
"multiple sclerosis","block","Rep24.Fold2",7832,48,3916,23,0
"multiple sclerosis","block","Rep24.Fold3",7834,46,3914,25,0
"multiple sclerosis","block","Rep25.Fold1",7833,48,3915,23,0
"multiple sclerosis","block","Rep25.Fold2",7833,48,3915,23,0
"multiple sclerosis","block","Rep25.Fold3",7830,46,3918,25,0
"multiple sclerosis","representative","Rep01.Fold1",7825,47,3915,23,0
"multiple sclerosis","representative","Rep01.Fold2",7828,47,3912,23,0
"multiple sclerosis","representative","Rep01.Fold3",7827,46,3913,24,0
"multiple sclerosis","representative","Rep02.Fold1",7826,46,3914,24,0
"multiple sclerosis","representative","Rep02.Fold2",7828,47,3912,23,0
"multiple sclerosis","representative","Rep02.Fold3",7826,47,3914,23,0
"multiple sclerosis","representative","Rep03.Fold1",7826,47,3914,23,0
"multiple sclerosis","representative","Rep03.Fold2",7828,47,3912,23,0
"multiple sclerosis","representative","Rep03.Fold3",7826,46,3914,24,0
"multiple sclerosis","representative","Rep04.Fold1",7827,47,3913,23,0
"multiple sclerosis","representative","Rep04.Fold2",7826,47,3914,23,0
"multiple sclerosis","representative","Rep04.Fold3",7827,46,3913,24,0
"multiple sclerosis","representative","Rep05.Fold1",7827,47,3913,23,0
"multiple sclerosis","representative","Rep05.Fold2",7825,47,3915,23,0
"multiple sclerosis","representative","Rep05.Fold3",7828,46,3912,24,0
"multiple sclerosis","representative","Rep06.Fold1",7827,47,3913,23,0
"multiple sclerosis","representative","Rep06.Fold2",7827,46,3913,24,0
"multiple sclerosis","representative","Rep06.Fold3",7826,47,3914,23,0
"multiple sclerosis","representative","Rep07.Fold1",7825,46,3915,24,0
"multiple sclerosis","representative","Rep07.Fold2",7829,47,3911,23,0
"multiple sclerosis","representative","Rep07.Fold3",7826,47,3914,23,0
"multiple sclerosis","representative","Rep08.Fold1",7825,47,3915,23,0
"multiple sclerosis","representative","Rep08.Fold2",7827,47,3913,23,0
"multiple sclerosis","representative","Rep08.Fold3",7828,46,3912,24,0
"multiple sclerosis","representative","Rep09.Fold1",7827,47,3913,23,0
"multiple sclerosis","representative","Rep09.Fold2",7826,47,3914,23,0
"multiple sclerosis","representative","Rep09.Fold3",7827,46,3913,24,0
"multiple sclerosis","representative","Rep10.Fold1",7828,47,3912,23,0
"multiple sclerosis","representative","Rep10.Fold2",7827,47,3913,23,0
"multiple sclerosis","representative","Rep10.Fold3",7825,46,3915,24,0
"multiple sclerosis","representative","Rep11.Fold1",7826,47,3914,23,0
"multiple sclerosis","representative","Rep11.Fold2",7827,46,3913,24,0
"multiple sclerosis","representative","Rep11.Fold3",7827,47,3913,23,0
"multiple sclerosis","representative","Rep12.Fold1",7827,47,3913,23,0
"multiple sclerosis","representative","Rep12.Fold2",7828,46,3912,24,0
"multiple sclerosis","representative","Rep12.Fold3",7825,47,3915,23,0
"multiple sclerosis","representative","Rep13.Fold1",7829,47,3911,23,0
"multiple sclerosis","representative","Rep13.Fold2",7824,46,3916,24,0
"multiple sclerosis","representative","Rep13.Fold3",7827,47,3913,23,0
"multiple sclerosis","representative","Rep14.Fold1",7827,47,3913,23,0
"multiple sclerosis","representative","Rep14.Fold2",7827,46,3913,24,0
"multiple sclerosis","representative","Rep14.Fold3",7826,47,3914,23,0
"multiple sclerosis","representative","Rep15.Fold1",7825,46,3915,24,0
"multiple sclerosis","representative","Rep15.Fold2",7826,47,3914,23,0
"multiple sclerosis","representative","Rep15.Fold3",7829,47,3911,23,0
"multiple sclerosis","representative","Rep16.Fold1",7828,46,3912,24,0
"multiple sclerosis","representative","Rep16.Fold2",7826,47,3914,23,0
"multiple sclerosis","representative","Rep16.Fold3",7826,47,3914,23,0
"multiple sclerosis","representative","Rep17.Fold1",7829,47,3911,23,0
"multiple sclerosis","representative","Rep17.Fold2",7826,47,3914,23,0
"multiple sclerosis","representative","Rep17.Fold3",7825,46,3915,24,0
"multiple sclerosis","representative","Rep18.Fold1",7829,46,3911,24,0
"multiple sclerosis","representative","Rep18.Fold2",7824,47,3916,23,0
"multiple sclerosis","representative","Rep18.Fold3",7827,47,3913,23,0
"multiple sclerosis","representative","Rep19.Fold1",7826,46,3914,24,0
"multiple sclerosis","representative","Rep19.Fold2",7826,47,3914,23,0
"multiple sclerosis","representative","Rep19.Fold3",7828,47,3912,23,0
"multiple sclerosis","representative","Rep20.Fold1",7827,47,3913,23,0
"multiple sclerosis","representative","Rep20.Fold2",7827,47,3913,23,0
"multiple sclerosis","representative","Rep20.Fold3",7826,46,3914,24,0
"multiple sclerosis","representative","Rep21.Fold1",7825,47,3915,23,0
"multiple sclerosis","representative","Rep21.Fold2",7826,46,3914,24,0
"multiple sclerosis","representative","Rep21.Fold3",7829,47,3911,23,0
"multiple sclerosis","representative","Rep22.Fold1",7828,47,3912,23,0
"multiple sclerosis","representative","Rep22.Fold2",7828,47,3912,23,0
"multiple sclerosis","representative","Rep22.Fold3",7824,46,3916,24,0
"multiple sclerosis","representative","Rep23.Fold1",7824,46,3916,24,0
"multiple sclerosis","representative","Rep23.Fold2",7827,47,3913,23,0
"multiple sclerosis","representative","Rep23.Fold3",7829,47,3911,23,0
"multiple sclerosis","representative","Rep24.Fold1",7826,46,3914,24,0
"multiple sclerosis","representative","Rep24.Fold2",7825,47,3915,23,0
"multiple sclerosis","representative","Rep24.Fold3",7829,47,3911,23,0
"multiple sclerosis","representative","Rep25.Fold1",7828,47,3912,23,0
"multiple sclerosis","representative","Rep25.Fold2",7826,47,3914,23,0
"multiple sclerosis","representative","Rep25.Fold3",7826,46,3914,24,0
"obesity","classic","Rep01.Fold1",7832,46,3916,23,0
"obesity","classic","Rep01.Fold2",7832,46,3916,23,0
"obesity","classic","Rep01.Fold3",7832,46,3916,23,0
"obesity","classic","Rep02.Fold1",7832,46,3916,23,0
"obesity","classic","Rep02.Fold2",7832,46,3916,23,0
"obesity","classic","Rep02.Fold3",7832,46,3916,23,0
"obesity","classic","Rep03.Fold1",7832,46,3916,23,0
"obesity","classic","Rep03.Fold2",7832,46,3916,23,0
"obesity","classic","Rep03.Fold3",7832,46,3916,23,0
"obesity","classic","Rep04.Fold1",7832,46,3916,23,0
"obesity","classic","Rep04.Fold2",7832,46,3916,23,0
"obesity","classic","Rep04.Fold3",7832,46,3916,23,0
"obesity","classic","Rep05.Fold1",7832,46,3916,23,0
"obesity","classic","Rep05.Fold2",7832,46,3916,23,0
"obesity","classic","Rep05.Fold3",7832,46,3916,23,0
"obesity","classic","Rep06.Fold1",7832,46,3916,23,0
"obesity","classic","Rep06.Fold2",7832,46,3916,23,0
"obesity","classic","Rep06.Fold3",7832,46,3916,23,0
"obesity","classic","Rep07.Fold1",7832,46,3916,23,0
"obesity","classic","Rep07.Fold2",7832,46,3916,23,0
"obesity","classic","Rep07.Fold3",7832,46,3916,23,0
"obesity","classic","Rep08.Fold1",7832,46,3916,23,0
"obesity","classic","Rep08.Fold2",7832,46,3916,23,0
"obesity","classic","Rep08.Fold3",7832,46,3916,23,0
"obesity","classic","Rep09.Fold1",7832,46,3916,23,0
"obesity","classic","Rep09.Fold2",7832,46,3916,23,0
"obesity","classic","Rep09.Fold3",7832,46,3916,23,0
"obesity","classic","Rep10.Fold1",7832,46,3916,23,0
"obesity","classic","Rep10.Fold2",7832,46,3916,23,0
"obesity","classic","Rep10.Fold3",7832,46,3916,23,0
"obesity","classic","Rep11.Fold1",7832,46,3916,23,0
"obesity","classic","Rep11.Fold2",7832,46,3916,23,0
"obesity","classic","Rep11.Fold3",7832,46,3916,23,0
"obesity","classic","Rep12.Fold1",7832,46,3916,23,0
"obesity","classic","Rep12.Fold2",7832,46,3916,23,0
"obesity","classic","Rep12.Fold3",7832,46,3916,23,0
"obesity","classic","Rep13.Fold1",7832,46,3916,23,0
"obesity","classic","Rep13.Fold2",7832,46,3916,23,0
"obesity","classic","Rep13.Fold3",7832,46,3916,23,0
"obesity","classic","Rep14.Fold1",7832,46,3916,23,0
"obesity","classic","Rep14.Fold2",7832,46,3916,23,0
"obesity","classic","Rep14.Fold3",7832,46,3916,23,0
"obesity","classic","Rep15.Fold1",7832,46,3916,23,0
"obesity","classic","Rep15.Fold2",7832,46,3916,23,0
"obesity","classic","Rep15.Fold3",7832,46,3916,23,0
"obesity","classic","Rep16.Fold1",7832,46,3916,23,0
"obesity","classic","Rep16.Fold2",7832,46,3916,23,0
"obesity","classic","Rep16.Fold3",7832,46,3916,23,0
"obesity","classic","Rep17.Fold1",7832,46,3916,23,0
"obesity","classic","Rep17.Fold2",7832,46,3916,23,0
"obesity","classic","Rep17.Fold3",7832,46,3916,23,0
"obesity","classic","Rep18.Fold1",7832,46,3916,23,0
"obesity","classic","Rep18.Fold2",7832,46,3916,23,0
"obesity","classic","Rep18.Fold3",7832,46,3916,23,0
"obesity","classic","Rep19.Fold1",7832,46,3916,23,0
"obesity","classic","Rep19.Fold2",7832,46,3916,23,0
"obesity","classic","Rep19.Fold3",7832,46,3916,23,0
"obesity","classic","Rep20.Fold1",7832,46,3916,23,0
"obesity","classic","Rep20.Fold2",7832,46,3916,23,0
"obesity","classic","Rep20.Fold3",7832,46,3916,23,0
"obesity","classic","Rep21.Fold1",7832,46,3916,23,0
"obesity","classic","Rep21.Fold2",7832,46,3916,23,0
"obesity","classic","Rep21.Fold3",7832,46,3916,23,0
"obesity","classic","Rep22.Fold1",7832,46,3916,23,0
"obesity","classic","Rep22.Fold2",7832,46,3916,23,0
"obesity","classic","Rep22.Fold3",7832,46,3916,23,0
"obesity","classic","Rep23.Fold1",7832,46,3916,23,0
"obesity","classic","Rep23.Fold2",7832,46,3916,23,0
"obesity","classic","Rep23.Fold3",7832,46,3916,23,0
"obesity","classic","Rep24.Fold1",7832,46,3916,23,0
"obesity","classic","Rep24.Fold2",7832,46,3916,23,0
"obesity","classic","Rep24.Fold3",7832,46,3916,23,0
"obesity","classic","Rep25.Fold1",7832,46,3916,23,0
"obesity","classic","Rep25.Fold2",7832,46,3916,23,0
"obesity","classic","Rep25.Fold3",7832,46,3916,23,0
"obesity","block","Rep01.Fold1",7832,47,3916,22,0
"obesity","block","Rep01.Fold2",7832,46,3916,23,0
"obesity","block","Rep01.Fold3",7832,45,3916,24,0
"obesity","block","Rep02.Fold1",7834,47,3914,22,0
"obesity","block","Rep02.Fold2",7833,46,3915,23,0
"obesity","block","Rep02.Fold3",7829,45,3919,24,0
"obesity","block","Rep03.Fold1",7831,47,3917,22,0
"obesity","block","Rep03.Fold2",7833,46,3915,23,0
"obesity","block","Rep03.Fold3",7832,45,3916,24,0
"obesity","block","Rep04.Fold1",7834,47,3914,22,0
"obesity","block","Rep04.Fold2",7832,46,3916,23,0
"obesity","block","Rep04.Fold3",7830,45,3918,24,0
"obesity","block","Rep05.Fold1",7834,47,3914,22,0
"obesity","block","Rep05.Fold2",7832,46,3916,23,0
"obesity","block","Rep05.Fold3",7830,45,3918,24,0
"obesity","block","Rep06.Fold1",7834,47,3914,22,0
"obesity","block","Rep06.Fold2",7833,46,3915,23,0
"obesity","block","Rep06.Fold3",7829,45,3919,24,0
"obesity","block","Rep07.Fold1",7834,47,3914,22,0
"obesity","block","Rep07.Fold2",7832,46,3916,23,0
"obesity","block","Rep07.Fold3",7830,45,3918,24,0
"obesity","block","Rep08.Fold1",7831,47,3917,22,0
"obesity","block","Rep08.Fold2",7833,46,3915,23,0
"obesity","block","Rep08.Fold3",7832,45,3916,24,0
"obesity","block","Rep09.Fold1",7833,47,3915,22,0
"obesity","block","Rep09.Fold2",7833,46,3915,23,0
"obesity","block","Rep09.Fold3",7830,45,3918,24,0
"obesity","block","Rep10.Fold1",7832,47,3916,22,0
"obesity","block","Rep10.Fold2",7832,46,3916,23,0
"obesity","block","Rep10.Fold3",7832,45,3916,24,0
"obesity","block","Rep11.Fold1",7832,47,3916,22,0
"obesity","block","Rep11.Fold2",7833,46,3915,23,0
"obesity","block","Rep11.Fold3",7831,45,3917,24,0
"obesity","block","Rep12.Fold1",7833,47,3915,22,0
"obesity","block","Rep12.Fold2",7833,46,3915,23,0
"obesity","block","Rep12.Fold3",7830,45,3918,24,0
"obesity","block","Rep13.Fold1",7832,47,3916,22,0
"obesity","block","Rep13.Fold2",7832,46,3916,23,0
"obesity","block","Rep13.Fold3",7832,45,3916,24,0
"obesity","block","Rep14.Fold1",7833,47,3915,22,0
"obesity","block","Rep14.Fold2",7833,46,3915,23,0
"obesity","block","Rep14.Fold3",7830,45,3918,24,0
"obesity","block","Rep15.Fold1",7834,47,3914,22,0
"obesity","block","Rep15.Fold2",7830,46,3918,23,0
"obesity","block","Rep15.Fold3",7832,45,3916,24,0
"obesity","block","Rep16.Fold1",7833,47,3915,22,0
"obesity","block","Rep16.Fold2",7833,46,3915,23,0
"obesity","block","Rep16.Fold3",7830,45,3918,24,0
"obesity","block","Rep17.Fold1",7833,47,3915,22,0
"obesity","block","Rep17.Fold2",7833,46,3915,23,0
"obesity","block","Rep17.Fold3",7830,45,3918,24,0
"obesity","block","Rep18.Fold1",7832,47,3916,22,0
"obesity","block","Rep18.Fold2",7833,46,3915,23,0
"obesity","block","Rep18.Fold3",7831,45,3917,24,0
"obesity","block","Rep19.Fold1",7832,47,3916,22,0
"obesity","block","Rep19.Fold2",7833,46,3915,23,0
"obesity","block","Rep19.Fold3",7831,45,3917,24,0
"obesity","block","Rep20.Fold1",7834,47,3914,22,0
"obesity","block","Rep20.Fold2",7830,46,3918,23,0
"obesity","block","Rep20.Fold3",7832,45,3916,24,0
"obesity","block","Rep21.Fold1",7834,47,3914,22,0
"obesity","block","Rep21.Fold2",7832,46,3916,23,0
"obesity","block","Rep21.Fold3",7830,45,3918,24,0
"obesity","block","Rep22.Fold1",7832,47,3916,22,0
"obesity","block","Rep22.Fold2",7832,46,3916,23,0
"obesity","block","Rep22.Fold3",7832,45,3916,24,0
"obesity","block","Rep23.Fold1",7831,47,3917,22,0
"obesity","block","Rep23.Fold2",7833,46,3915,23,0
"obesity","block","Rep23.Fold3",7832,45,3916,24,0
"obesity","block","Rep24.Fold1",7834,47,3914,22,0
"obesity","block","Rep24.Fold2",7832,46,3916,23,0
"obesity","block","Rep24.Fold3",7830,45,3918,24,0
"obesity","block","Rep25.Fold1",7834,47,3914,22,0
"obesity","block","Rep25.Fold2",7830,46,3918,23,0
"obesity","block","Rep25.Fold3",7832,45,3916,24,0
"obesity","representative","Rep01.Fold1",7830,46,3915,23,0
"obesity","representative","Rep01.Fold2",7829,46,3916,23,0
"obesity","representative","Rep01.Fold3",7831,46,3914,23,0
"obesity","representative","Rep02.Fold1",7830,46,3915,23,0
"obesity","representative","Rep02.Fold2",7831,46,3914,23,0
"obesity","representative","Rep02.Fold3",7829,46,3916,23,0
"obesity","representative","Rep03.Fold1",7830,46,3915,23,0
"obesity","representative","Rep03.Fold2",7831,46,3914,23,0
"obesity","representative","Rep03.Fold3",7829,46,3916,23,0
"obesity","representative","Rep04.Fold1",7829,46,3916,23,0
"obesity","representative","Rep04.Fold2",7831,46,3914,23,0
"obesity","representative","Rep04.Fold3",7830,46,3915,23,0
"obesity","representative","Rep05.Fold1",7830,46,3915,23,0
"obesity","representative","Rep05.Fold2",7831,46,3914,23,0
"obesity","representative","Rep05.Fold3",7829,46,3916,23,0
"obesity","representative","Rep06.Fold1",7830,46,3915,23,0
"obesity","representative","Rep06.Fold2",7830,46,3915,23,0
"obesity","representative","Rep06.Fold3",7830,46,3915,23,0
"obesity","representative","Rep07.Fold1",7831,46,3914,23,0
"obesity","representative","Rep07.Fold2",7830,46,3915,23,0
"obesity","representative","Rep07.Fold3",7829,46,3916,23,0
"obesity","representative","Rep08.Fold1",7829,46,3916,23,0
"obesity","representative","Rep08.Fold2",7832,46,3913,23,0
"obesity","representative","Rep08.Fold3",7829,46,3916,23,0
"obesity","representative","Rep09.Fold1",7830,46,3915,23,0
"obesity","representative","Rep09.Fold2",7830,46,3915,23,0
"obesity","representative","Rep09.Fold3",7830,46,3915,23,0
"obesity","representative","Rep10.Fold1",7831,46,3914,23,0
"obesity","representative","Rep10.Fold2",7829,46,3916,23,0
"obesity","representative","Rep10.Fold3",7830,46,3915,23,0
"obesity","representative","Rep11.Fold1",7830,46,3915,23,0
"obesity","representative","Rep11.Fold2",7830,46,3915,23,0
"obesity","representative","Rep11.Fold3",7830,46,3915,23,0
"obesity","representative","Rep12.Fold1",7829,46,3916,23,0
"obesity","representative","Rep12.Fold2",7830,46,3915,23,0
"obesity","representative","Rep12.Fold3",7831,46,3914,23,0
"obesity","representative","Rep13.Fold1",7830,46,3915,23,0
"obesity","representative","Rep13.Fold2",7831,46,3914,23,0
"obesity","representative","Rep13.Fold3",7829,46,3916,23,0
"obesity","representative","Rep14.Fold1",7831,46,3914,23,0
"obesity","representative","Rep14.Fold2",7830,46,3915,23,0
"obesity","representative","Rep14.Fold3",7829,46,3916,23,0
"obesity","representative","Rep15.Fold1",7831,46,3914,23,0
"obesity","representative","Rep15.Fold2",7829,46,3916,23,0
"obesity","representative","Rep15.Fold3",7830,46,3915,23,0
"obesity","representative","Rep16.Fold1",7830,46,3915,23,0
"obesity","representative","Rep16.Fold2",7829,46,3916,23,0
"obesity","representative","Rep16.Fold3",7831,46,3914,23,0
"obesity","representative","Rep17.Fold1",7832,46,3913,23,0
"obesity","representative","Rep17.Fold2",7829,46,3916,23,0
"obesity","representative","Rep17.Fold3",7829,46,3916,23,0
"obesity","representative","Rep18.Fold1",7830,46,3915,23,0
"obesity","representative","Rep18.Fold2",7830,46,3915,23,0
"obesity","representative","Rep18.Fold3",7830,46,3915,23,0
"obesity","representative","Rep19.Fold1",7831,46,3914,23,0
"obesity","representative","Rep19.Fold2",7830,46,3915,23,0
"obesity","representative","Rep19.Fold3",7829,46,3916,23,0
"obesity","representative","Rep20.Fold1",7830,46,3915,23,0
"obesity","representative","Rep20.Fold2",7830,46,3915,23,0
"obesity","representative","Rep20.Fold3",7830,46,3915,23,0
"obesity","representative","Rep21.Fold1",7831,46,3914,23,0
"obesity","representative","Rep21.Fold2",7829,46,3916,23,0
"obesity","representative","Rep21.Fold3",7830,46,3915,23,0
"obesity","representative","Rep22.Fold1",7830,46,3915,23,0
"obesity","representative","Rep22.Fold2",7830,46,3915,23,0
"obesity","representative","Rep22.Fold3",7830,46,3915,23,0
"obesity","representative","Rep23.Fold1",7831,46,3914,23,0
"obesity","representative","Rep23.Fold2",7830,46,3915,23,0
"obesity","representative","Rep23.Fold3",7829,46,3916,23,0
"obesity","representative","Rep24.Fold1",7831,46,3914,23,0
"obesity","representative","Rep24.Fold2",7829,46,3916,23,0
"obesity","representative","Rep24.Fold3",7830,46,3915,23,0
"obesity","representative","Rep25.Fold1",7830,46,3915,23,0
"obesity","representative","Rep25.Fold2",7830,46,3915,23,0
"obesity","representative","Rep25.Fold3",7830,46,3915,23,0
"Parkinson's disease","classic","Rep01.Fold1",7832,37,3916,18,0
"Parkinson's disease","classic","Rep01.Fold2",7833,37,3915,18,0
"Parkinson's disease","classic","Rep01.Fold3",7831,36,3917,19,0
"Parkinson's disease","classic","Rep02.Fold1",7831,36,3917,19,0
"Parkinson's disease","classic","Rep02.Fold2",7832,37,3916,18,0
"Parkinson's disease","classic","Rep02.Fold3",7833,37,3915,18,0
"Parkinson's disease","classic","Rep03.Fold1",7832,36,3916,19,0
"Parkinson's disease","classic","Rep03.Fold2",7832,37,3916,18,0
"Parkinson's disease","classic","Rep03.Fold3",7832,37,3916,18,0
"Parkinson's disease","classic","Rep04.Fold1",7832,37,3916,18,0
"Parkinson's disease","classic","Rep04.Fold2",7832,36,3916,19,0
"Parkinson's disease","classic","Rep04.Fold3",7832,37,3916,18,0
"Parkinson's disease","classic","Rep05.Fold1",7832,36,3916,19,0
"Parkinson's disease","classic","Rep05.Fold2",7832,37,3916,18,0
"Parkinson's disease","classic","Rep05.Fold3",7832,37,3916,18,0
"Parkinson's disease","classic","Rep06.Fold1",7832,37,3916,18,0
"Parkinson's disease","classic","Rep06.Fold2",7831,36,3917,19,0
"Parkinson's disease","classic","Rep06.Fold3",7833,37,3915,18,0
"Parkinson's disease","classic","Rep07.Fold1",7831,36,3917,19,0
"Parkinson's disease","classic","Rep07.Fold2",7832,37,3916,18,0
"Parkinson's disease","classic","Rep07.Fold3",7833,37,3915,18,0
"Parkinson's disease","classic","Rep08.Fold1",7831,36,3917,19,0
"Parkinson's disease","classic","Rep08.Fold2",7832,37,3916,18,0
